{'epoch': 0, 'iteration': 0, 'loss': '3.25433', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 0, 'loss': '2.71539', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 1, 'loss': '13.17565', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 1, 'loss': '19.13996', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 2, 'loss': '3.29854', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 2, 'loss': '3.68067', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 3, 'loss': '3.39603', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 3, 'loss': '5.83853', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 4, 'loss': '3.41050', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 4, 'loss': '1.88935', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 5, 'loss': '2.40324', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 5, 'loss': '2.70004', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 6, 'loss': '2.40855', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 6, 'loss': '2.75306', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 7, 'loss': '2.31416', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 7, 'loss': '2.31400', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 8, 'loss': '2.14720', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 8, 'loss': '2.07792', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 9, 'loss': '2.54930', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 9, 'loss': '2.54661', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 10, 'loss': '1.77137', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 10, 'loss': '1.74832', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 11, 'loss': '1.67390', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 11, 'loss': '1.74457', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 12, 'loss': '2.50716', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 12, 'loss': '2.11766', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 13, 'loss': '1.80787', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 13, 'loss': '2.24946', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 14, 'loss': '1.88052', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 14, 'loss': '1.99922', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 15, 'loss': '2.92475', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 15, 'loss': '1.50781', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 16, 'loss': '1.98860', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 16, 'loss': '2.04734', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 17, 'loss': '2.04568', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 17, 'loss': '2.19619', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 18, 'loss': '1.77655', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 18, 'loss': '2.11939', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 19, 'loss': '2.28928', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 19, 'loss': '1.65116', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 20, 'loss': '2.28748', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 20, 'loss': '1.73613', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 21, 'loss': '2.10272', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 21, 'loss': '2.13123', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 22, 'loss': '1.75458', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 22, 'loss': '1.83280', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 23, 'loss': '1.61639', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 23, 'loss': '1.95118', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 24, 'loss': '1.67029', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 24, 'loss': '1.49159', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 25, 'loss': '2.13750', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 25, 'loss': '0.89075', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 26, 'loss': '2.49306', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 26, 'loss': '1.61956', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 27, 'loss': '1.33614', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 27, 'loss': '1.52652', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 28, 'loss': '2.19581', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 28, 'loss': '2.41509', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 29, 'loss': '2.39659', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 29, 'loss': '2.39206', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 30, 'loss': '2.11119', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 30, 'loss': '1.83161', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 31, 'loss': '1.93325', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 31, 'loss': '1.98779', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 32, 'loss': '2.01960', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 32, 'loss': '1.96990', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 33, 'loss': '1.87226', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 33, 'loss': '1.99849', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 34, 'loss': '2.24141', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 34, 'loss': '2.13093', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 35, 'loss': '1.82329', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 35, 'loss': '1.86285', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 36, 'loss': '2.31113', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 36, 'loss': '2.02185', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 37, 'loss': '1.60438', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 37, 'loss': '1.91302', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 38, 'loss': '1.94390', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 38, 'loss': '1.68601', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 39, 'loss': '1.88584', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 39, 'loss': '1.88587', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 40, 'loss': '1.73592', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 40, 'loss': '1.83161', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 41, 'loss': '1.81257', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 41, 'loss': '1.55845', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 42, 'loss': '2.27908', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 42, 'loss': '1.93841', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 43, 'loss': '1.83206', 'batch_size': 4, 'lr': 0.00025}
{'epoch': 0, 'iteration': 43, 'loss': '1.48160', 'batch_size': 4, 'lr': 0.00025}
